Title,Link,Price,Product Rating,Reviewer Count
Avocado Toast- Salt & Pepper,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCrunchmaster-Gluten-Free-Crunchy-Avocado-Toast-Salt-Pepper-Crackers-3-54-oz%2F311539494%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=GIwySSGAWroFINI54XTQH1P0hYVF4FeqI7JNEV-bPcv-FNc6hzdtWOmR39-ctw3sVzJUH_nLODjQzeJMShzwMSSP4atz19Imvo7M85CnwoabajKlrhoESsaDGNZFIKKv1psWpiJ5UfzdOH7o75jAFSenrh2apFVWrDWsfAGCk6qLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$3.12,4.6,1783
"Austin Peanut Butter on Cheese Sandwich Crackers, Single Serve Snack Crackers, 20 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAustin-Peanut-Butter-on-Cheese-Sandwich-Crackers-Single-Serve-Snack-Crackers-20-Count%2F1837462801%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=K1ISTOrEkBcRQEeoSvUwNkM-duIMI5yavRmjGTQlU_hpQx3hVgmdA63GSpWEDL9JiWhwnMVMHEC9wA5s1KVw8v6sCer0Pu9nCtPHEIl-cB81J_vEryn2KDd7USBQgilk7YnL05Jq_RU4oSSGHQ252E7EyqnhcGv3FmOX8efhpZyod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.84,3,62
"Scott & Jon's Shrimp Scampi Pasta Bowl Frozen Meal, 9.6 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=5&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FScott-Jon-s-Shrimp-Scampi-Pasta-Bowl-Frozen-Meal-9-6-oz%2F898730091%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=hWqyv-xTIRLIxCT0yyEfT7TGxR4Sz99XiZKtxWWsl0Ly_XGkC2yloY9iKURINryhfJIlytKbjHgllu76Z2AqpKva43w9S-ko0sQrYa5TrkhkiRWWYV3aKq0AyRbOKvEe5FE4mHkpF28G8PHPACXQVBYYpyw-hL2BCnJlId2_RNuLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$4.18,3.3,432
"Goldfish Crisps Cheddar Cheese Baked Chip Crackers, 6.25 oz Bag",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=6&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FGoldfish-Crisps-Cheddar-Cheese-Baked-Chip-Crackers-6-25-oz-Bag%2F3967067092%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=7Dea3oU0YU3HQNz4yAsva2myGpmjm3OcNjI1Mt04-wLqjIv82emPcejW1Hg78NsEUaQJBYyq1T4Xs0YcoQMojSRV46uYd4FxOjDwcdGDeMu6yy4kvt5LEV8N0sT-j_K7rGE6NYYVuTElBamqvISyI_GbL7ZbVBEu25rxSm3XBQ2od5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$3.52,4.5,1208
"Zatarain's No Artificial Flavors Blackened Chicken Alfredo Frozen Dinner, 10.5 oz Box",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=7&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FZatarain-s-No-Artificial-Flavors-Blackened-Chicken-Alfredo-Frozen-Dinner-10-5-oz-Box%2F10849171%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=Hu2oL0Ob_v8ZKFMcHuvtrPuQnpiuFT9aX_A8u_3srr8g9l5rJfH5zTjIYfq1BVVA6uiBe3HJHzx4VOMc79nq9VHEkoVvG0q5nWSrcJermS5jLGOZ8k74fvX0mpZM4QDQzqIaklDLV491La61NZHJa9xcCGIDPUGwhRNVKmSjVtRX4ahpAux9Qh3U9oEnkwxUrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1600,$4.12,3.8,369
"Cheez-It Variety Pack Cheese Crackers, Baked Snack Crackers, 12 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=8&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCheez-It-Variety-Pack-Cheese-Crackers-Baked-Snack-Crackers-12-Count%2F37481732%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=R9ikTml0_FWTf8ADTKmxOwNErRtIm0oeSQunGtnH9WvD_6CmktGQxG5nDQ3DZmKOIzr8RSzGvX1oSsxNIg4Pr2208uuZXHY8wKJV1Uf1C7HGCNRjneReT0NPwkKsYpT9y2mURFi3X_QJi5tZRvItiULF9ALb7OJdcM2lKm1SIUhbTJC01EpGw-nmu3i7Ep6wkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.48,4.3,586
"CHIPS AHOY! Original Chocolate Chip Cookies, Party Size, 25.3 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=9&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FChips-Ahoy-Original-Chewy-Cookies-Party-Size-25-3-Oz%2F214636036%3FclassType%3DVARIANT%26athbdg%3DL1300%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=ahIn2gayP1XvtSlDuPYTNXkyNWZ1QpIewWK9LxzGFETPj_RyBOlsxrb0z1oWp_Kt4tpPw9K-f2RB9Q-EwylPO7b48wITolaNa1G74w06V3RH4ZxDsQfjP22QGbsakokDTRlBNfbgspwAhCj6UPkAz2LbiPchIucl8X-K8lTOeTGod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1300,$5.28,4.2,740
"CHIPS AHOY! Original Chocolate Chip Cookies, Family Size, 18.2 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=10&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCHIPS-AHOY-Original-Chocolate-Chip-Cookies-Family-Size-18-2-oz%2F23658443%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=1851cf63-53b4-43f3-8f9d-51461df06d77&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=TubGJkX7LmxOY64ubcStGFKLfqRxy9pK5Njr42VZPeft7A-anJ2CC4yX66ZTSF1pIzr8RSzGvX1oSsxNIg4Pr5oUKE77KeFozoJvBiaSnj0N7t_R9bKIo19w7KOdOoqjvAOooIfCLmqeqady96Jj1ftQSoDGkVIGffazY6HbUyd6EoSlkm_LeE-ZQuql-Fj1b6fOI22j5pRBlbcoqeNDeP9CW0sfUJZnqA0mzTgxc4I&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11184%7Cace3_11187%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1600,$4.78,4.2,1558
"Pringles Snack Stacks Variety Pack Potato Crisps Chips, Lunch Snacks, 27 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FPringles-Prg-27ct-6-Flavor-Snack-Stack%2F453387822%3FclassType%3DVARIANT%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=SN0_mq3677KuNC6xavQ_pe-jh2DkIKEmCfU7jEwQz2fD6MnlrCMk7ZpUtQvasqR96EjYjrzupV2zAEvAKsBL2AQgMRunZiT53reqDzzXrgwyX6d-0KGnzsZ5BCQRu8x4CHYGZmF5zn9oLhk2m9NJ27zpws5izQj7PqFo3edLe5XTYao5vdJYlFnzSOO3daOFUnF8xRsoRHv_37Ul5QrxYmCDgIzlW38Eak-HO6vevfo&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=VARIANT,$13.98,4.3,1058
"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Value Bag, 32 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCinnamon-Toast-Crunch-Breakfast-Cereal-Crispy-Cinnamon-Cereal-Value-Bag-32-oz%2F575993182%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=_PeHZAmGGF0_y0SW7_SCzzHNKc7XYMjzYPoNPtBtNG2P9-D4sSYdNgZoZi20zMhrnpzRul0pZwYGIJahi-YQg5VvWhuuL_0gXdlnEHyqo0XBW8gE8wpIE6k46l3DHma8JxoAP9AIPNHDHHc-0bqVi0zMrlyuTeQEZcMygJ_eqGQv7Yz4KeZ_dXPLm1F2uLUVnra-uaPHgTRSGRbgUnvs9otj8J8AFdFchw9wJTiBfhc3ZRMT-DEE4YKu3ALPru_t278TJgAId24vtQ3taxyPgA&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=VARIANT&athbdg=L1600,$6.77,4.7,4897
Avocado Toast- Salt & Pepper,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCrunchmaster-Gluten-Free-Crunchy-Avocado-Toast-Salt-Pepper-Crackers-3-54-oz%2F311539494%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=GIwySSGAWroFINI54XTQH1P0hYVF4FeqI7JNEV-bPcv-FNc6hzdtWOmR39-ctw3sVzJUH_nLODjQzeJMShzwMRQXIJfBtomwi-5GmDVCjfSbajKlrhoESsaDGNZFIKKvtglxUF8C3oas-degtm4OkI3o--Z0MC8ZM33q5XBtXIyLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=REGULAR,$3.12,4.6,1783
"Austin Peanut Butter on Cheese Sandwich Crackers, Single Serve Snack Crackers, 20 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAustin-Peanut-Butter-on-Cheese-Sandwich-Crackers-Single-Serve-Snack-Crackers-20-Count%2F1837462801%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=K1ISTOrEkBcRQEeoSvUwNkM-duIMI5yavRmjGTQlU_hpQx3hVgmdA63GSpWEDL9JiWhwnMVMHEC9wA5s1KVw8hLLd43-yAuKP8DJOBcal9A1J_vEryn2KDd7USBQgilk6jaayth9GA-OqTS9ID5anCHMgvzxgmto-3HdSc__R_Sod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=REGULAR&athbdg=L1600,$6.84,3,62
"Scott & Jon's Shrimp Scampi Pasta Bowl Frozen Meal, 9.6 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=5&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FScott-Jon-s-Shrimp-Scampi-Pasta-Bowl-Frozen-Meal-9-6-oz%2F898730091%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=hWqyv-xTIRLIxCT0yyEfT7TGxR4Sz99XiZKtxWWsl0Ly_XGkC2yloY9iKURINryhfJIlytKbjHgllu76Z2AqpOSpSOF4pqMCAO4Sks9-iS9kiRWWYV3aKq0AyRbOKvEewitSZapnU0q3DeRMnvBZN90YkCs4pmPDkQCP3_KjG5OLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=REGULAR,$4.18,3.3,432
"Goldfish Crisps Cheddar Cheese Baked Chip Crackers, 6.25 oz Bag",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=6&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FGoldfish-Crisps-Cheddar-Cheese-Baked-Chip-Crackers-6-25-oz-Bag%2F3967067092%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=7Dea3oU0YU3HQNz4yAsva2myGpmjm3OcNjI1Mt04-wLqjIv82emPcejW1Hg78NsE0qeoMOLj1sWNdP-HaGy6La-TKxIxJY25OD-xVtN9RI3cEKfd22XCqYORVe4WqLZ_Ux1V92iItsEnWQEXLeWk9kbW4kJUS6efRgpIGTaHAFwLGxiMz-aH4UsEsAPSyZqRnAffGJ91ez10U-C-ijKPD801AQgR9RMw6z_AAeEwBGc&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=REGULAR,$3.52,4.5,1208
"Cheez-It Variety Pack Cheese Crackers, Baked Snack Crackers, 12 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=7&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCheez-It-Variety-Pack-Cheese-Crackers-Baked-Snack-Crackers-12-Count%2F37481732%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=R9ikTml0_FWTf8ADTKmxOwNErRtIm0oeSQunGtnH9WvD_6CmktGQxG5nDQ3DZmKO37DF0tjoqZCKKxJ9baKsMfuWX1qE2S47SHbyjaoqg33NHUotNVuskYwHEJSWxTPMUmvWvwlIx-lXOgwI77kTPWEKiiN1qvhFWq7gz-e8RzLENFCZe4YjcfM9I3H8R0HkVou3_w1O7zcNkYR_bljlY5J3mITg_xivqsJYeFpsNJI&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=REGULAR&athbdg=L1600,$6.48,4.3,586
"Zatarain's No Artificial Flavors Blackened Chicken Alfredo Frozen Dinner, 10.5 oz Box",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=8&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FZatarain-s-No-Artificial-Flavors-Blackened-Chicken-Alfredo-Frozen-Dinner-10-5-oz-Box%2F10849171%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=Hu2oL0Ob_v8ZKFMcHuvtrPuQnpiuFT9aX_A8u_3srr8g9l5rJfH5zTjIYfq1BVVAz2wN-CMhPaeMRV7BOzT_cSGR7z_BsgkN0-0viqZuAOhjLGOZ8k74fvX0mpZM4QDQ7pPFN343t0zSL7oZEOdF_pbaCUo7xR_rhQMoIL0KQrFX4ahpAux9Qh3U9oEnkwxUrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=REGULAR&athbdg=L1600,$4.12,3.8,369
"CHIPS AHOY! Original Chocolate Chip Cookies, Party Size, 25.3 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=9&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FChips-Ahoy-Original-Chewy-Cookies-Party-Size-25-3-Oz%2F214636036%3FclassType%3DVARIANT%26athbdg%3DL1300%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=ahIn2gayP1XvtSlDuPYTNXkyNWZ1QpIewWK9LxzGFETPj_RyBOlsxrb0z1oWp_Kt4tpPw9K-f2RB9Q-EwylPO8z3OS-q5HBpv9IbFXEEmpxH4ZxDsQfjP22QGbsakokDv9YXrehm-3NcqMS1hPI6Q3RSbm4wOpdFkSivCD3wWreod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=VARIANT&athbdg=L1300,$5.28,4.2,740
"CHIPS AHOY! Original Chocolate Chip Cookies, Family Size, 18.2 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=10&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCHIPS-AHOY-Original-Chocolate-Chip-Cookies-Family-Size-18-2-oz%2F23658443%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=717b98a0-23ea-43fd-a383-ddd4b50c78d7&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=TubGJkX7LmxOY64ubcStGFKLfqRxy9pK5Njr42VZPeft7A-anJ2CC4yX66ZTSF1pfzfk3nvUvSwuvJP3F5bJgvIQZiDwHi2NE3Qv3ZNfAGkN7t_R9bKIo19w7KOdOoqjaQcnh1UoHD8tP3yDPSX4W09ljlYPR7c9XDVhaVyXxyh6EoSlkm_LeE-ZQuql-Fj1b6fOI22j5pRBlbcoqeNDeP9CW0sfUJZnqA0mzTgxc4I&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_off%7Csearch_browse_limited_vip_pinning&classType=VARIANT&athbdg=L1600,$4.78,4.2,1558
"Pringles Snack Stacks Variety Pack Potato Crisps Chips, Lunch Snacks, 27 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FPringles-Prg-27ct-6-Flavor-Snack-Stack%2F453387822%3FclassType%3DVARIANT%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=SN0_mq3677KuNC6xavQ_pe-jh2DkIKEmCfU7jEwQz2fD6MnlrCMk7ZpUtQvasqR96EjYjrzupV2zAEvAKsBL2LzBK5InZNAk-w4O9yAFDTQyX6d-0KGnzsZ5BCQRu8x4cWhTTxKZ8idPlWF5EOvLfsheq74Ft_lOJx16g8T-MCXTYao5vdJYlFnzSOO3daOFUnF8xRsoRHv_37Ul5QrxYmCDgIzlW38Eak-HO6vevfo&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=VARIANT,$13.98,4.3,1058
"Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, Value Bag, 32 oz",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCinnamon-Toast-Crunch-Breakfast-Cereal-Crispy-Cinnamon-Cereal-Value-Bag-32-oz%2F575993182%3FclassType%3DVARIANT%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=_PeHZAmGGF0_y0SW7_SCzzHNKc7XYMjzYPoNPtBtNG2P9-D4sSYdNgZoZi20zMhrnpzRul0pZwYGIJahi-YQg8FI9RjnmX3vESOXTkdgPyPBW8gE8wpIE6k46l3DHma8VYevxsTye1QKXub9nJ9zVu0m0wLI7GfPChaNqu2MAEIv7Yz4KeZ_dXPLm1F2uLUVnra-uaPHgTRSGRbgUnvs9otj8J8AFdFchw9wJTiBfhc3ZRMT-DEE4YKu3ALPru_t278TJgAId24vtQ3taxyPgA&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1600,$6.77,4.7,4897
Avocado Toast- Salt & Pepper,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FCrunchmaster-Gluten-Free-Crunchy-Avocado-Toast-Salt-Pepper-Crackers-3-54-oz%2F311539494%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=GIwySSGAWroFINI54XTQH1P0hYVF4FeqI7JNEV-bPcv-FNc6hzdtWOmR39-ctw3sVzJUH_nLODjQzeJMShzwMS-0_kULPHpBVOF238vcBLCbajKlrhoESsaDGNZFIKKvObM5tHF4BSFibdH4GmMeXJqH_jhWyg0i1XvP8OhF6YOLY_CfABXRXIcPcCU4gX4XN2UTE_gxBOGCrtwCz67v7du_EyYACHduL7UN7Wscj4A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$3.12,4.6,1783
"Austin Peanut Butter on Cheese Sandwich Crackers, Single Serve Snack Crackers, 20 Count",https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=976759_976791_5295075_8609714&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAustin-Peanut-Butter-on-Cheese-Sandwich-Crackers-Single-Serve-Snack-Crackers-20-Count%2F1837462801%3FclassType%3DREGULAR%26athbdg%3DL1600%26adsRedirect%3Dtrue&adUid=e502f900-5f93-4a35-9c92-816ec55156d1&mloc=sp-search-middle&pltfm=desktop&pgId=groceries&pt=search&spQs=K1ISTOrEkBcRQEeoSvUwNkM-duIMI5yavRmjGTQlU_hpQx3hVgmdA63GSpWEDL9JiWhwnMVMHEC9wA5s1KVw8mhr3mstEubsyZe-HIRs5GA1J_vEryn2KDd7USBQgilk3TmIjp9UgaZvIA0NfDBT8W8Zc-9pLk3344tnFkfsdBOod5lpfzxoFdwk9t5Vd4yLXYYCjM656y_inA2jBouMCjpYWCu3O7wF62cHVmX9zos&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_11175%7Cace3_11178%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1600,$6.84,3,62
